Año,Mes,Dia,Hora,Bloque
2029,10,22,10,218
2029,10,22,11,218
2029,10,22,12,218
2029,10,22,13,218
2029,10,22,14,218
2029,10,22,15,218
2029,10,22,16,218
2029,10,22,17,218
2029,10,22,18,218
2029,10,22,19,219
2029,10,22,20,219
2029,10,22,21,219
2029,10,22,22,219
2029,10,22,23,219
2029,10,22,24,219
2029,10,23,1,217
2029,10,23,2,217
2029,10,23,3,217
2029,10,23,4,217
2029,10,23,5,217
2029,10,23,6,217
2029,10,23,7,217
2029,10,23,8,217
2029,10,23,9,218
2029,10,23,10,218
2029,10,23,11,218
2029,10,23,12,218
2029,10,23,13,218
2029,10,23,14,218
2029,10,23,15,218
2029,10,23,16,218
2029,10,23,17,218
2029,10,23,18,218
2029,10,23,19,219
2029,10,23,20,219
2029,10,23,21,219
2029,10,23,22,219
2029,10,23,23,219
2029,10,23,24,219
2029,10,24,1,217
2029,10,24,2,217
2029,10,24,3,217
2029,10,24,4,217
2029,10,24,5,217
2029,10,24,6,217
2029,10,24,7,217
2029,10,24,8,217
2029,10,24,9,218
2029,10,24,10,218
2029,10,24,11,218
2029,10,24,12,218
2029,10,24,13,218
2029,10,24,14,218
2029,10,24,15,218
2029,10,24,16,218
2029,10,24,17,218
2029,10,24,18,218
2029,10,24,19,219
2029,10,24,20,219
2029,10,24,21,219
2029,10,24,22,219
2029,10,24,23,219
2029,10,24,24,219
2029,10,25,1,217
2029,10,25,2,217
2029,10,25,3,217
2029,10,25,4,217
2029,10,25,5,217
2029,10,25,6,217
2029,10,25,7,217
2029,10,25,8,217
2029,10,25,9,218
2029,10,25,10,218
2029,10,25,11,218
2029,10,25,12,218
2029,10,25,13,218
2029,10,25,14,218
2029,10,25,15,218
2029,10,25,16,218
2029,10,25,17,218
2029,10,25,18,218
2029,10,25,19,219
2029,10,25,20,219
2029,10,25,21,219
2029,10,25,22,219
2029,10,25,23,219
2029,10,25,24,219
2029,10,26,1,217
2029,10,26,2,217
2029,10,26,3,217
2029,10,26,4,217
2029,10,26,5,217
2029,10,26,6,217
2029,10,26,7,217
2029,10,26,8,217
2029,10,26,9,218
2029,10,26,10,218
2029,10,26,11,218
2029,10,26,12,218
2029,10,26,13,218
2029,10,26,14,218
2029,10,26,15,218
2029,10,26,16,218
2029,10,26,17,218
2029,10,26,18,218
2029,10,26,19,219
2029,10,26,20,219
2029,10,26,21,219
2029,10,26,22,219
2029,10,26,23,219
2029,10,26,24,219
2029,10,27,1,217
2029,10,27,2,217
2029,10,27,3,217
2029,10,27,4,217
2029,10,27,5,217
2029,10,27,6,217
2029,10,27,7,217
2029,10,27,8,217
2029,10,27,9,218
2029,10,27,10,218
2029,10,27,11,218
2029,10,27,12,218
2029,10,27,13,218
2029,10,27,14,218
2029,10,27,15,218
2029,10,27,16,218
2029,10,27,17,218
2029,10,27,18,218
2029,10,27,19,219
2029,10,27,20,219
2029,10,27,21,219
2029,10,27,22,219
2029,10,27,23,219
2029,10,27,24,219
2029,10,28,1,217
2029,10,28,2,217
2029,10,28,3,217
2029,10,28,4,217
2029,10,28,5,217
2029,10,28,6,217
2029,10,28,7,217
2029,10,28,8,217
2029,10,28,9,218
2029,10,28,10,218
2029,10,28,11,218
2029,10,28,12,218
2029,10,28,13,218
2029,10,28,14,218
2029,10,28,15,218
2029,10,28,16,218
2029,10,28,17,218
2029,10,28,18,218
2029,10,28,19,219
2029,10,28,20,219
2029,10,28,21,219
2029,10,28,22,219
2029,10,28,23,219
2029,10,28,24,219
2029,10,29,1,217
2029,10,29,2,217
2029,10,29,3,217
2029,10,29,4,217
2029,10,29,5,217
2029,10,29,6,217
2029,10,29,7,217
2029,10,29,8,217
2029,10,29,9,218
2029,10,29,10,218
2029,10,29,11,218
2029,10,29,12,218
2029,10,29,13,218
2029,10,29,14,218
2029,10,29,15,218
2029,10,29,16,218
2029,10,29,17,218
2029,10,29,18,218
2029,10,29,19,219
2029,10,29,20,219
2029,10,29,21,219
2029,10,29,22,219
2029,10,29,23,219
2029,10,29,24,219
2029,10,30,1,217
2029,10,30,2,217
2029,10,30,3,217
2029,10,30,4,217
2029,10,30,5,217
2029,10,30,6,217
2029,10,30,7,217
2029,10,30,8,217
2029,10,30,9,218
2029,10,30,10,218
2029,10,30,11,218
2029,10,30,12,218
2029,10,30,13,218
2029,10,30,14,218
2029,10,30,15,218
2029,10,30,16,218
2029,10,30,17,218
2029,10,30,18,218
2029,10,30,19,219
2029,10,30,20,219
2029,10,30,21,219
2029,10,30,22,219
2029,10,30,23,219
2029,10,30,24,219
2029,10,31,1,217
2029,10,31,2,217
2029,10,31,3,217
2029,10,31,4,217
2029,10,31,5,217
2029,10,31,6,217
2029,10,31,7,217
2029,10,31,8,217
2029,10,31,9,218
2029,10,31,10,218
2029,10,31,11,218
2029,10,31,12,218
2029,10,31,13,218
2029,10,31,14,218
2029,10,31,15,218
2029,10,31,16,218
2029,10,31,17,218
2029,10,31,18,218
2029,10,31,19,219
2029,10,31,20,219
2029,10,31,21,219
2029,10,31,22,219
2029,10,31,23,219
2029,10,31,24,219
2029,11,1,1,220
2029,11,1,2,220
2029,11,1,3,220
2029,11,1,4,220
2029,11,1,5,220
2029,11,1,6,220
2029,11,1,7,220
2029,11,1,8,220
2029,11,1,9,221
2029,11,1,10,221
2029,11,1,11,221
2029,11,1,12,221
2029,11,1,13,221
2029,11,1,14,221
2029,11,1,15,221
2029,11,1,16,221
2029,11,1,17,221
2029,11,1,18,221
2029,11,1,19,222
2029,11,1,20,222
2029,11,1,21,222
2029,11,1,22,222
2029,11,1,23,222
2029,11,1,24,222
2029,11,2,1,220
2029,11,2,2,220
2029,11,2,3,220
2029,11,2,4,220
2029,11,2,5,220
2029,11,2,6,220
2029,11,2,7,220
2029,11,2,8,220
2029,11,2,9,221
2029,11,2,10,221
2029,11,2,11,221
2029,11,2,12,221
2029,11,2,13,221
2029,11,2,14,221
2029,11,2,15,221
2029,11,2,16,221
2029,11,2,17,221
2029,11,2,18,221
2029,11,2,19,222
2029,11,2,20,222
2029,11,2,21,222
2029,11,2,22,222
2029,11,2,23,222
2029,11,2,24,222
2029,11,3,1,220
2029,11,3,2,220
2029,11,3,3,220
2029,11,3,4,220
2029,11,3,5,220
2029,11,3,6,220
2029,11,3,7,220
2029,11,3,8,220
2029,11,3,9,221
2029,11,3,10,221
2029,11,3,11,221
2029,11,3,12,221
2029,11,3,13,221
2029,11,3,14,221
2029,11,3,15,221
2029,11,3,16,221
2029,11,3,17,221
2029,11,3,18,221
2029,11,3,19,222
2029,11,3,20,222
2029,11,3,21,222
2029,11,3,22,222
2029,11,3,23,222
2029,11,3,24,222
2029,11,4,1,220
2029,11,4,2,220
2029,11,4,3,220
2029,11,4,4,220
2029,11,4,5,220
2029,11,4,6,220
2029,11,4,7,220
2029,11,4,8,220
2029,11,4,9,221
2029,11,4,10,221
2029,11,4,11,221
2029,11,4,12,221
2029,11,4,13,221
2029,11,4,14,221
2029,11,4,15,221
2029,11,4,16,221
2029,11,4,17,221
2029,11,4,18,221
2029,11,4,19,222
2029,11,4,20,222
2029,11,4,21,222
2029,11,4,22,222
2029,11,4,23,222
2029,11,4,24,222
2029,11,5,1,220
2029,11,5,2,220
2029,11,5,3,220
2029,11,5,4,220
2029,11,5,5,220
2029,11,5,6,220
2029,11,5,7,220
2029,11,5,8,220
2029,11,5,9,221
2029,11,5,10,221
2029,11,5,11,221
2029,11,5,12,221
2029,11,5,13,221
2029,11,5,14,221
2029,11,5,15,221
2029,11,5,16,221
2029,11,5,17,221
2029,11,5,18,221
2029,11,5,19,222
2029,11,5,20,222
2029,11,5,21,222
2029,11,5,22,222
2029,11,5,23,222
2029,11,5,24,222
2029,11,6,1,220
2029,11,6,2,220
2029,11,6,3,220
2029,11,6,4,220
2029,11,6,5,220
2029,11,6,6,220
2029,11,6,7,220
2029,11,6,8,220
2029,11,6,9,221
2029,11,6,10,221
2029,11,6,11,221
2029,11,6,12,221
2029,11,6,13,221
2029,11,6,14,221
2029,11,6,15,221
2029,11,6,16,221
2029,11,6,17,221
2029,11,6,18,221
2029,11,6,19,222
2029,11,6,20,222
2029,11,6,21,222
2029,11,6,22,222
2029,11,6,23,222
2029,11,6,24,222
2029,11,7,1,220
2029,11,7,2,220
2029,11,7,3,220
2029,11,7,4,220
2029,11,7,5,220
2029,11,7,6,220
2029,11,7,7,220
2029,11,7,8,220
2029,11,7,9,221
2029,11,7,10,221
2029,11,7,11,221
2029,11,7,12,221
2029,11,7,13,221
2029,11,7,14,221
2029,11,7,15,221
2029,11,7,16,221
2029,11,7,17,221
2029,11,7,18,221
2029,11,7,19,222
2029,11,7,20,222
2029,11,7,21,222
2029,11,7,22,222
2029,11,7,23,222
2029,11,7,24,222
2029,11,8,1,220
2029,11,8,2,220
2029,11,8,3,220
2029,11,8,4,220
2029,11,8,5,220
2029,11,8,6,220
2029,11,8,7,220
2029,11,8,8,220
2029,11,8,9,221
2029,11,8,10,221
2029,11,8,11,221
2029,11,8,12,221
2029,11,8,13,221
2029,11,8,14,221
2029,11,8,15,221
2029,11,8,16,221
2029,11,8,17,221
2029,11,8,18,221
2029,11,8,19,222
2029,11,8,20,222
2029,11,8,21,222
2029,11,8,22,222
2029,11,8,23,222
2029,11,8,24,222
2029,11,9,1,220
2029,11,9,2,220
2029,11,9,3,220
2029,11,9,4,220
2029,11,9,5,220
2029,11,9,6,220
2029,11,9,7,220
2029,11,9,8,220
2029,11,9,9,221
2029,11,9,10,221
2029,11,9,11,221
2029,11,9,12,221
2029,11,9,13,221
2029,11,9,14,221
2029,11,9,15,221
2029,11,9,16,221
2029,11,9,17,221
2029,11,9,18,221
2029,11,9,19,222
2029,11,9,20,222
2029,11,9,21,222
2029,11,9,22,222
2029,11,9,23,222
2029,11,9,24,222
2029,11,10,1,220
2029,11,10,2,220
2029,11,10,3,220
2029,11,10,4,220
2029,11,10,5,220
2029,11,10,6,220
2029,11,10,7,220
2029,11,10,8,220
2029,11,10,9,221
2029,11,10,10,221
2029,11,10,11,221
2029,11,10,12,221
2029,11,10,13,221
2029,11,10,14,221
2029,11,10,15,221
2029,11,10,16,221
2029,11,10,17,221
2029,11,10,18,221
2029,11,10,19,222
2029,11,10,20,222
2029,11,10,21,222
2029,11,10,22,222
2029,11,10,23,222
2029,11,10,24,222
2029,11,11,1,220
2029,11,11,2,220
2029,11,11,3,220
2029,11,11,4,220
2029,11,11,5,220
2029,11,11,6,220
2029,11,11,7,220
2029,11,11,8,220
2029,11,11,9,221
2029,11,11,10,221
2029,11,11,11,221
2029,11,11,12,221
2029,11,11,13,221
2029,11,11,14,221
2029,11,11,15,221
2029,11,11,16,221
2029,11,11,17,221
2029,11,11,18,221
2029,11,11,19,222
2029,11,11,20,222
2029,11,11,21,222
2029,11,11,22,222
2029,11,11,23,222
2029,11,11,24,222
2029,11,12,1,220
2029,11,12,2,220
2029,11,12,3,220
2029,11,12,4,220
2029,11,12,5,220
2029,11,12,6,220
2029,11,12,7,220
2029,11,12,8,220
2029,11,12,9,221
2029,11,12,10,221
2029,11,12,11,221
2029,11,12,12,221
2029,11,12,13,221
2029,11,12,14,221
2029,11,12,15,221
2029,11,12,16,221
2029,11,12,17,221
2029,11,12,18,221
2029,11,12,19,222
2029,11,12,20,222
2029,11,12,21,222
2029,11,12,22,222
2029,11,12,23,222
2029,11,12,24,222
2029,11,13,1,220
2029,11,13,2,220
2029,11,13,3,220
2029,11,13,4,220
2029,11,13,5,220
2029,11,13,6,220
2029,11,13,7,220
2029,11,13,8,220
2029,11,13,9,221
2029,11,13,10,221
2029,11,13,11,221
2029,11,13,12,221
2029,11,13,13,221
2029,11,13,14,221
2029,11,13,15,221
2029,11,13,16,221
2029,11,13,17,221
2029,11,13,18,221
2029,11,13,19,222
2029,11,13,20,222
2029,11,13,21,222
2029,11,13,22,222
2029,11,13,23,222
2029,11,13,24,222
2029,11,14,1,220
2029,11,14,2,220
2029,11,14,3,220
2029,11,14,4,220
2029,11,14,5,220
2029,11,14,6,220
2029,11,14,7,220
2029,11,14,8,220
2029,11,14,9,221
2029,11,14,10,221
2029,11,14,11,221
2029,11,14,12,221
2029,11,14,13,221
2029,11,14,14,221
2029,11,14,15,221
2029,11,14,16,221
2029,11,14,17,221
2029,11,14,18,221
2029,11,14,19,222
2029,11,14,20,222
2029,11,14,21,222
2029,11,14,22,222
2029,11,14,23,222
2029,11,14,24,222
2029,11,15,1,220
2029,11,15,2,220
2029,11,15,3,220
2029,11,15,4,220
2029,11,15,5,220
2029,11,15,6,220
2029,11,15,7,220
2029,11,15,8,220
2029,11,15,9,221
2029,11,15,10,221
2029,11,15,11,221
2029,11,15,12,221
2029,11,15,13,221
2029,11,15,14,221
2029,11,15,15,221
2029,11,15,16,221
2029,11,15,17,221
2029,11,15,18,221
2029,11,15,19,222
2029,11,15,20,222
2029,11,15,21,222
2029,11,15,22,222
2029,11,15,23,222
2029,11,15,24,222
2029,11,16,1,220
2029,11,16,2,220
2029,11,16,3,220
2029,11,16,4,220
2029,11,16,5,220
2029,11,16,6,220
2029,11,16,7,220
2029,11,16,8,220
2029,11,16,9,221
2029,11,16,10,221
2029,11,16,11,221
2029,11,16,12,221
2029,11,16,13,221
2029,11,16,14,221
2029,11,16,15,221
2029,11,16,16,221
2029,11,16,17,221
2029,11,16,18,221
2029,11,16,19,222
2029,11,16,20,222
2029,11,16,21,222
2029,11,16,22,222
2029,11,16,23,222
2029,11,16,24,222
2029,11,17,1,220
2029,11,17,2,220
2029,11,17,3,220
2029,11,17,4,220
2029,11,17,5,220
2029,11,17,6,220
2029,11,17,7,220
2029,11,17,8,220
2029,11,17,9,221
2029,11,17,10,221
2029,11,17,11,221
2029,11,17,12,221
2029,11,17,13,221
2029,11,17,14,221
2029,11,17,15,221
2029,11,17,16,221
2029,11,17,17,221
2029,11,17,18,221
2029,11,17,19,222
2029,11,17,20,222
2029,11,17,21,222
2029,11,17,22,222
2029,11,17,23,222
2029,11,17,24,222
2029,11,18,1,220
2029,11,18,2,220
2029,11,18,3,220
2029,11,18,4,220
2029,11,18,5,220
2029,11,18,6,220
2029,11,18,7,220
2029,11,18,8,220
2029,11,18,9,221
2029,11,18,10,221
2029,11,18,11,221
2029,11,18,12,221
2029,11,18,13,221
2029,11,18,14,221
2029,11,18,15,221
2029,11,18,16,221
2029,11,18,17,221
2029,11,18,18,221
2029,11,18,19,222
2029,11,18,20,222
2029,11,18,21,222
2029,11,18,22,222
2029,11,18,23,222
2029,11,18,24,222
2029,11,19,1,220
2029,11,19,2,220
2029,11,19,3,220
2029,11,19,4,220
2029,11,19,5,220
2029,11,19,6,220
2029,11,19,7,220
2029,11,19,8,220
2029,11,19,9,221
2029,11,19,10,221
2029,11,19,11,221
2029,11,19,12,221
2029,11,19,13,221
2029,11,19,14,221
2029,11,19,15,221
2029,11,19,16,221
2029,11,19,17,221
2029,11,19,18,221
2029,11,19,19,222
2029,11,19,20,222
2029,11,19,21,222
2029,11,19,22,222
2029,11,19,23,222
2029,11,19,24,222
2029,11,20,1,220
2029,11,20,2,220
2029,11,20,3,220
2029,11,20,4,220
2029,11,20,5,220
2029,11,20,6,220
2029,11,20,7,220
2029,11,20,8,220
2029,11,20,9,221
2029,11,20,10,221
2029,11,20,11,221
2029,11,20,12,221
2029,11,20,13,221
2029,11,20,14,221
2029,11,20,15,221
2029,11,20,16,221
2029,11,20,17,221
2029,11,20,18,221
2029,11,20,19,222
2029,11,20,20,222
2029,11,20,21,222
2029,11,20,22,222
2029,11,20,23,222
2029,11,20,24,222
2029,11,21,1,220
2029,11,21,2,220
2029,11,21,3,220
2029,11,21,4,220
2029,11,21,5,220
2029,11,21,6,220
2029,11,21,7,220
2029,11,21,8,220
2029,11,21,9,221
2029,11,21,10,221
2029,11,21,11,221
2029,11,21,12,221
2029,11,21,13,221
2029,11,21,14,221
2029,11,21,15,221
2029,11,21,16,221
2029,11,21,17,221
2029,11,21,18,221
2029,11,21,19,222
2029,11,21,20,222
2029,11,21,21,222
2029,11,21,22,222
2029,11,21,23,222
2029,11,21,24,222
2029,11,22,1,220
2029,11,22,2,220
2029,11,22,3,220
2029,11,22,4,220
2029,11,22,5,220
2029,11,22,6,220
2029,11,22,7,220
2029,11,22,8,220
2029,11,22,9,221
2029,11,22,10,221
2029,11,22,11,221
2029,11,22,12,221
2029,11,22,13,221
2029,11,22,14,221
2029,11,22,15,221
2029,11,22,16,221
2029,11,22,17,221
2029,11,22,18,221
2029,11,22,19,222
2029,11,22,20,222
2029,11,22,21,222
2029,11,22,22,222
2029,11,22,23,222
2029,11,22,24,222
2029,11,23,1,220
2029,11,23,2,220
2029,11,23,3,220
2029,11,23,4,220
2029,11,23,5,220
2029,11,23,6,220
2029,11,23,7,220
2029,11,23,8,220
2029,11,23,9,221
2029,11,23,10,221
2029,11,23,11,221
2029,11,23,12,221
2029,11,23,13,221
2029,11,23,14,221
2029,11,23,15,221
2029,11,23,16,221
2029,11,23,17,221
2029,11,23,18,221
2029,11,23,19,222
2029,11,23,20,222
2029,11,23,21,222
2029,11,23,22,222
2029,11,23,23,222
2029,11,23,24,222
2029,11,24,1,220
2029,11,24,2,220
2029,11,24,3,220
2029,11,24,4,220
2029,11,24,5,220
2029,11,24,6,220
2029,11,24,7,220
2029,11,24,8,220
2029,11,24,9,221
2029,11,24,10,221
2029,11,24,11,221
2029,11,24,12,221
2029,11,24,13,221
2029,11,24,14,221
2029,11,24,15,221
2029,11,24,16,221
2029,11,24,17,221
2029,11,24,18,221
2029,11,24,19,222
2029,11,24,20,222
2029,11,24,21,222
2029,11,24,22,222
2029,11,24,23,222
2029,11,24,24,222
2029,11,25,1,220
2029,11,25,2,220
2029,11,25,3,220
2029,11,25,4,220
2029,11,25,5,220
2029,11,25,6,220
2029,11,25,7,220
2029,11,25,8,220
2029,11,25,9,221
2029,11,25,10,221
2029,11,25,11,221
2029,11,25,12,221
2029,11,25,13,221
2029,11,25,14,221
2029,11,25,15,221
2029,11,25,16,221
2029,11,25,17,221
2029,11,25,18,221
2029,11,25,19,222
2029,11,25,20,222
2029,11,25,21,222
2029,11,25,22,222
2029,11,25,23,222
2029,11,25,24,222
2029,11,26,1,220
2029,11,26,2,220
2029,11,26,3,220
2029,11,26,4,220
2029,11,26,5,220
2029,11,26,6,220
2029,11,26,7,220
2029,11,26,8,220
2029,11,26,9,221
2029,11,26,10,221
2029,11,26,11,221
2029,11,26,12,221
2029,11,26,13,221
2029,11,26,14,221
2029,11,26,15,221
2029,11,26,16,221
2029,11,26,17,221
2029,11,26,18,221
2029,11,26,19,222
2029,11,26,20,222
2029,11,26,21,222
2029,11,26,22,222
2029,11,26,23,222
2029,11,26,24,222
2029,11,27,1,220
2029,11,27,2,220
2029,11,27,3,220
2029,11,27,4,220
2029,11,27,5,220
2029,11,27,6,220
2029,11,27,7,220
2029,11,27,8,220
2029,11,27,9,221
2029,11,27,10,221
2029,11,27,11,221
2029,11,27,12,221
2029,11,27,13,221
2029,11,27,14,221
2029,11,27,15,221
2029,11,27,16,221
2029,11,27,17,221
2029,11,27,18,221
2029,11,27,19,222
2029,11,27,20,222
2029,11,27,21,222
2029,11,27,22,222
2029,11,27,23,222
2029,11,27,24,222
2029,11,28,1,220
2029,11,28,2,220
2029,11,28,3,220
2029,11,28,4,220
2029,11,28,5,220
2029,11,28,6,220
2029,11,28,7,220
2029,11,28,8,220
2029,11,28,9,221
2029,11,28,10,221
2029,11,28,11,221
2029,11,28,12,221
2029,11,28,13,221
2029,11,28,14,221
2029,11,28,15,221
2029,11,28,16,221
2029,11,28,17,221
2029,11,28,18,221
2029,11,28,19,222
2029,11,28,20,222
2029,11,28,21,222
2029,11,28,22,222
2029,11,28,23,222
2029,11,28,24,222
2029,11,29,1,220
2029,11,29,2,220
2029,11,29,3,220
2029,11,29,4,220
2029,11,29,5,220
2029,11,29,6,220
2029,11,29,7,220
2029,11,29,8,220
2029,11,29,9,221
2029,11,29,10,221
2029,11,29,11,221
2029,11,29,12,221
2029,11,29,13,221
2029,11,29,14,221
2029,11,29,15,221
2029,11,29,16,221
2029,11,29,17,221
2029,11,29,18,221
2029,11,29,19,222
2029,11,29,20,222
2029,11,29,21,222
2029,11,29,22,222
2029,11,29,23,222
2029,11,29,24,222
2029,11,30,1,220
2029,11,30,2,220
2029,11,30,3,220
2029,11,30,4,220
2029,11,30,5,220
2029,11,30,6,220
2029,11,30,7,220
2029,11,30,8,220
2029,11,30,9,221
2029,11,30,10,221
2029,11,30,11,221
2029,11,30,12,221
2029,11,30,13,221
2029,11,30,14,221
2029,11,30,15,221
2029,11,30,16,221
2029,11,30,17,221
2029,11,30,18,221
2029,11,30,19,222
2029,11,30,20,222
2029,11,30,21,222
2029,11,30,22,222
2029,11,30,23,222
2029,11,30,24,222
2029,12,1,1,223
2029,12,1,2,223
2029,12,1,3,223
2029,12,1,4,223
2029,12,1,5,223
2029,12,1,6,223
2029,12,1,7,223
2029,12,1,8,223
2029,12,1,9,224
2029,12,1,10,224
2029,12,1,11,224
2029,12,1,12,224
2029,12,1,13,224
2029,12,1,14,224
2029,12,1,15,224
2029,12,1,16,224
2029,12,1,17,224
2029,12,1,18,224
2029,12,1,19,225
2029,12,1,20,225
2029,12,1,21,225
2029,12,1,22,225
2029,12,1,23,225
2029,12,1,24,225
2029,12,2,1,223
2029,12,2,2,223
2029,12,2,3,223
2029,12,2,4,223
2029,12,2,5,223
2029,12,2,6,223
2029,12,2,7,223
2029,12,2,8,223
2029,12,2,9,224
2029,12,2,10,224
2029,12,2,11,224
2029,12,2,12,224
2029,12,2,13,224
2029,12,2,14,224
2029,12,2,15,224
2029,12,2,16,224
2029,12,2,17,224
2029,12,2,18,224
2029,12,2,19,225
2029,12,2,20,225
2029,12,2,21,225
2029,12,2,22,225
2029,12,2,23,225
2029,12,2,24,225
2029,12,3,1,223
2029,12,3,2,223
2029,12,3,3,223
2029,12,3,4,223
2029,12,3,5,223
2029,12,3,6,223
2029,12,3,7,223
2029,12,3,8,223
2029,12,3,9,224
2029,12,3,10,224
2029,12,3,11,224
2029,12,3,12,224
2029,12,3,13,224
2029,12,3,14,224
2029,12,3,15,224
2029,12,3,16,224
2029,12,3,17,224
2029,12,3,18,224
2029,12,3,19,225
2029,12,3,20,225
2029,12,3,21,225
2029,12,3,22,225
2029,12,3,23,225
2029,12,3,24,225
2029,12,4,1,223
2029,12,4,2,223
2029,12,4,3,223
2029,12,4,4,223
2029,12,4,5,223
2029,12,4,6,223
2029,12,4,7,223
2029,12,4,8,223
2029,12,4,9,224
2029,12,4,10,224
2029,12,4,11,224
2029,12,4,12,224
2029,12,4,13,224
2029,12,4,14,224
2029,12,4,15,224
2029,12,4,16,224
2029,12,4,17,224
2029,12,4,18,224
2029,12,4,19,225
2029,12,4,20,225
2029,12,4,21,225
2029,12,4,22,225
2029,12,4,23,225
2029,12,4,24,225
2029,12,5,1,223
2029,12,5,2,223
2029,12,5,3,223
2029,12,5,4,223
2029,12,5,5,223
2029,12,5,6,223
2029,12,5,7,223
2029,12,5,8,223
2029,12,5,9,224
2029,12,5,10,224
2029,12,5,11,224
2029,12,5,12,224
2029,12,5,13,224
2029,12,5,14,224
2029,12,5,15,224
2029,12,5,16,224
2029,12,5,17,224
2029,12,5,18,224
2029,12,5,19,225
2029,12,5,20,225
2029,12,5,21,225
2029,12,5,22,225
2029,12,5,23,225
2029,12,5,24,225
2029,12,6,1,223
2029,12,6,2,223
2029,12,6,3,223
2029,12,6,4,223
2029,12,6,5,223
2029,12,6,6,223
2029,12,6,7,223
2029,12,6,8,223
2029,12,6,9,224
2029,12,6,10,224
2029,12,6,11,224
2029,12,6,12,224
2029,12,6,13,224
2029,12,6,14,224
2029,12,6,15,224
2029,12,6,16,224
2029,12,6,17,224
2029,12,6,18,224
2029,12,6,19,225
2029,12,6,20,225
2029,12,6,21,225
2029,12,6,22,225
2029,12,6,23,225
2029,12,6,24,225
2029,12,7,1,223
2029,12,7,2,223
2029,12,7,3,223
2029,12,7,4,223
2029,12,7,5,223
2029,12,7,6,223
2029,12,7,7,223
2029,12,7,8,223
2029,12,7,9,224
2029,12,7,10,224
2029,12,7,11,224
2029,12,7,12,224
2029,12,7,13,224
2029,12,7,14,224
2029,12,7,15,224
2029,12,7,16,224
2029,12,7,17,224
2029,12,7,18,224
2029,12,7,19,225
2029,12,7,20,225
2029,12,7,21,225
2029,12,7,22,225
2029,12,7,23,225
2029,12,7,24,225
2029,12,8,1,223
2029,12,8,2,223
2029,12,8,3,223
2029,12,8,4,223
2029,12,8,5,223
2029,12,8,6,223
2029,12,8,7,223
2029,12,8,8,223
2029,12,8,9,224
2029,12,8,10,224
2029,12,8,11,224
2029,12,8,12,224
2029,12,8,13,224
2029,12,8,14,224
2029,12,8,15,224
2029,12,8,16,224
2029,12,8,17,224
2029,12,8,18,224
2029,12,8,19,225
2029,12,8,20,225
2029,12,8,21,225
2029,12,8,22,225
2029,12,8,23,225
2029,12,8,24,225
2029,12,9,1,223
2029,12,9,2,223
2029,12,9,3,223
2029,12,9,4,223
2029,12,9,5,223
2029,12,9,6,223
2029,12,9,7,223
2029,12,9,8,223
2029,12,9,9,224
2029,12,9,10,224
2029,12,9,11,224
2029,12,9,12,224
2029,12,9,13,224
2029,12,9,14,224
2029,12,9,15,224
2029,12,9,16,224
2029,12,9,17,224
2029,12,9,18,224
2029,12,9,19,225
2029,12,9,20,225
2029,12,9,21,225
2029,12,9,22,225
2029,12,9,23,225
2029,12,9,24,225
2029,12,10,1,223
2029,12,10,2,223
2029,12,10,3,223
2029,12,10,4,223
2029,12,10,5,223
2029,12,10,6,223
2029,12,10,7,223
2029,12,10,8,223
2029,12,10,9,224
2029,12,10,10,224
2029,12,10,11,224
2029,12,10,12,224
2029,12,10,13,224
2029,12,10,14,224
2029,12,10,15,224
2029,12,10,16,224
2029,12,10,17,224
2029,12,10,18,224
2029,12,10,19,225
2029,12,10,20,225
2029,12,10,21,225
2029,12,10,22,225
2029,12,10,23,225
2029,12,10,24,225
2029,12,11,1,223
2029,12,11,2,223
2029,12,11,3,223
2029,12,11,4,223
2029,12,11,5,223
2029,12,11,6,223
2029,12,11,7,223
2029,12,11,8,223
2029,12,11,9,224
2029,12,11,10,224
2029,12,11,11,224
2029,12,11,12,224
2029,12,11,13,224
2029,12,11,14,224
2029,12,11,15,224
2029,12,11,16,224
2029,12,11,17,224
2029,12,11,18,224
2029,12,11,19,225
2029,12,11,20,225
2029,12,11,21,225
2029,12,11,22,225
2029,12,11,23,225
2029,12,11,24,225
2029,12,12,1,223
2029,12,12,2,223
2029,12,12,3,223
2029,12,12,4,223
2029,12,12,5,223
2029,12,12,6,223
2029,12,12,7,223
2029,12,12,8,223
2029,12,12,9,224
2029,12,12,10,224
2029,12,12,11,224
2029,12,12,12,224
2029,12,12,13,224
2029,12,12,14,224
2029,12,12,15,224
2029,12,12,16,224
2029,12,12,17,224
2029,12,12,18,224
2029,12,12,19,225
2029,12,12,20,225
2029,12,12,21,225
2029,12,12,22,225
2029,12,12,23,225
2029,12,12,24,225
2029,12,13,1,223
2029,12,13,2,223
2029,12,13,3,223
2029,12,13,4,223
2029,12,13,5,223
2029,12,13,6,223
2029,12,13,7,223
2029,12,13,8,223
2029,12,13,9,224
2029,12,13,10,224
2029,12,13,11,224
2029,12,13,12,224
2029,12,13,13,224
2029,12,13,14,224
2029,12,13,15,224
2029,12,13,16,224
2029,12,13,17,224
2029,12,13,18,224
2029,12,13,19,225
2029,12,13,20,225
2029,12,13,21,225
2029,12,13,22,225
2029,12,13,23,225
2029,12,13,24,225
2029,12,14,1,223
2029,12,14,2,223
2029,12,14,3,223
2029,12,14,4,223
2029,12,14,5,223
2029,12,14,6,223
2029,12,14,7,223
